id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
7713043,Comfy&Peaceful Vintage Trailer,8663396,Alvin,Rainier Valley,,47.50728407,-122.2541886,Entire home/apt,75.00,1,7,2015-11-29,1.39,1,365,7,
174636,"2 Rooms available, view of the lake",834328,Michelle,Rainier Valley,Rainier Beach,47.5114572,-122.256081,Private room,88.00,1,32,2015-08-26,0.6,1,364,32,
8195348,Redwing Street Air B&B,34238325,Pamela,Rainier Valley,Rainier Beach,47.51745341,-122.2581861,Private room,60.00,1,3,2015-11-29,0.8,1,365,3,
7902068,Luck Dragon Room w/Breakfast,26967583,Dario,Rainier Valley,,47.51790136,-122.2622127,Private room,35.00,1,16,2015-10-26,3.48,21,88,16,
4832481,Comfy Bed With View of Pine Tree,780837,Judith,Rainier Valley,Rainier Beach,47.51465169,-122.2593202,Private room,57.00,2,12,2015-09-05,1.43,2,358,12,
7902268,The Klimt Room w/Breakfast,26967583,Dario,Rainier Valley,Rainier Beach,47.51738573,-122.2614845,Private room,37.00,1,12,2015-12-01,2.77,21,82,12,
4559222,Comfortable Room in Lake View Home,12516018,Joan And Markos,Rainier Valley,Rainier Beach,47.51852406,-122.2578257,Private room,60.00,3,14,2015-10-12,1.12,2,365,14,
7902330,The Lake Washington Room w/ View,26967583,Dario,Rainier Valley,Rainier Beach,47.51882897,-122.2610564,Private room,39.00,1,23,2015-12-16,5.15,21,83,23,
6249164,Single in Colorful Seattle Home,780837,Judith,Rainier Valley,Rainier Beach,47.51637103,-122.259947,Private room,42.00,2,18,2015-11-05,2.56,2,351,18,
5192122,Private room with view of Seattle,10283735,Mayza,Rainier Valley,Rainier Beach,47.51049554,-122.2603946,Private room,79.00,4,0,,,4,306,0,
8901863,"Nestled above the lake, Seattle",46564179,Terrell,Rainier Valley,Rainier Beach,47.51041563,-122.25223,Entire home/apt,118.00,3,0,,,1,365,0,
2027236,"Relax in the city, private entrance",8798441,Jennifer,Rainier Valley,Rainier Beach,47.50839421,-122.2582386,Private room,60.00,1,144,2015-12-01,5.85,1,363,144,
3673011,Ensuite bathroom & private entrance,1859394,Andrew,Rainier Valley,Columbia City,47.55946045,-122.283034,Private room,69.00,2,55,2015-11-29,3.13,1,178,55,
6577295,Private Bed & Bath Near Lightrail,19262538,Yissie,Rainier Valley,Columbia City,47.56360794,-122.2947961,Private room,69.00,1,75,2015-12-26,10.27,1,339,75,
4384000,Beautiful Mount Baker Craftsman,22759920,Michael,Rainier Valley,Mount Baker,47.58811613,-122.2923081,Entire home/apt,300.00,3,1,2015-12-29,1,1,365,1,
3147706,Guest Suite with Separate Entrance,15980816,Emily,Rainier Valley,Columbia City,47.56074643,-122.2831386,Private room,65.00,1,47,2015-12-10,2.42,1,362,47,
1900698,Cozy room in diverse neighborhood,3118422,Julie,Rainier Valley,Columbia City,47.55219794,-122.2798441,Private room,50.00,2,81,2015-11-02,3.18,1,313,81,
4157572,Modern Amenities in Spacious Home,21574975,Stevie,Rainier Valley,Columbia City,47.5672688,-122.2901473,Private room,65.00,1,67,2015-12-16,4.77,1,365,67,
8886847,Sweet space in Columbia City,46498552,Valerie,Rainier Valley,Columbia City,47.55845872,-122.2871282,Private room,100.00,1,0,,,1,365,0,
3642289,A lively house near Seward Park,17363808,Angela,Rainier Valley,Columbia City,47.54984749,-122.2732141,Private room,65.00,1,73,2015-12-18,4.21,1,328,73,
3022564,"Contemporary Studio, Columbia City",12086787,Marcus & Lara,Rainier Valley,Columbia City,47.55908285,-122.2834661,Entire home/apt,90.00,2,127,2015-12-28,6.65,1,330,127,
2203983,Columbia City Cottage,11245279,Jason,Rainier Valley,Columbia City,47.56086617,-122.2861241,Entire home/apt,80.00,2,29,2015-12-06,1.25,1,3,29,
215882,Relaxing Garden Cottage w/ Hot Tub!,971336,Julie,Rainier Valley,Columbia City,47.56129704,-122.2812186,Entire home/apt,99.00,2,179,2015-12-13,3.53,1,353,179,
491958,Columbia City Treehouse Apartment,2431399,Jay,Rainier Valley,Columbia City,47.56051111,-122.2789483,Entire home/apt,75.00,2,151,2016-01-01,3.55,1,282,151,
190984,Home in Hillman City,923095,Denise,Rainier Valley,Columbia City,47.55284232,-122.2778936,Entire home/apt,110.00,2,51,2015-08-31,2.55,2,354,51,
1599856,2.5 Blocks from Anywhere,8527472,Joseph,Rainier Valley,Columbia City,47.5567267,-122.2861833,Entire home/apt,125.00,2,138,2015-12-30,5.01,1,348,138,
1223644,Cozy Apt in Historic Columbia City,6674981,Jill & Jerome,Rainier Valley,Columbia City,47.55634092,-122.2839689,Entire home/apt,90.00,7,38,2015-12-01,1.23,1,85,38,
3246706,"""Green"" House On the Light Rail",9077850,Lynette,Rainier Valley,North Beacon Hill,47.5635908,-122.2967805,Private room,40.00,7,18,2015-12-23,0.95,1,256,18,
1305009,Bedroom w/ Kitchenette & Bathroom,4041295,Joel,Rainier Valley,North Beacon Hill,47.56249872,-122.2975148,Private room,50.00,2,22,2015-12-01,0.74,1,317,22,
8952253,Clean and Comfy Columbia City Home,27811196,Imran,Rainier Valley,Columbia City,47.55393869,-122.2856508,Entire home/apt,97.00,2,2,2015-12-27,1.58,1,59,2,
4041868,Seward Park-Sleeps 10- Int'l Dist.,14456173,Kim,Rainier Valley,Columbia City,47.54771697,-122.2738361,Entire home/apt,195.00,3,7,2015-08-31,0.64,2,362,7,
8845310,Sweet Little House,1119024,Marin,Rainier Valley,Columbia City,47.54680018,-122.2780679,Entire home/apt,100.00,1,0,,,1,303,0,
7750477,3 BR House Close To Light Rail,40746071,Darrin,Rainier Valley,North Beacon Hill,47.57095725,-122.2990628,Entire home/apt,195.00,2,1,2015-12-26,1,1,293,1,
7938941,Farmhouse in the city,1007123,Ellen,Rainier Valley,North Beacon Hill,47.5714264,-122.2983277,Entire home/apt,150.00,2,0,,,1,364,0,
2721575,Columbia City apartment,6985440,Debbie,Rainier Valley,Columbia City,47.56102095,-122.2794453,Entire home/apt,95.00,2,77,2015-12-28,3.83,1,340,77,
1738425,Relax in best of City and Country,236709,Mandy,Rainier Valley,North Beacon Hill,47.56288024,-122.2982429,Private room,72.00,1,46,2015-11-02,1.8,2,359,46,
2471659,"Charming, split-level 1BD retreat",2824920,Gerrit & Ann,Rainier Valley,Columbia City,47.5537712,-122.283684,Entire home/apt,100.00,2,80,2015-12-29,4.69,1,350,80,
6078382,Farm House in the City,8373933,Debby,Rainier Valley,Columbia City,47.56998518,-122.2972722,Private room,55.00,2,17,2015-10-19,2.43,1,365,17,
7585688,La Guarida...peaceful sanctuary,16838013,Erik,Rainier Valley,North Beacon Hill,47.575024,-122.2973057,Private room,65.00,1,22,2015-12-20,4.15,2,279,22,
3120652,2 Bedroom Columbia City Home,9582031,Carolyn,Rainier Valley,Columbia City,47.56318016,-122.2849231,Entire home/apt,124.00,1,45,2015-10-09,2.48,1,89,45,
4922836,Private bed/bath in stylish twnhome,11775,Andrew,Rainier Valley,Columbia City,47.5650478,-122.2928593,Private room,70.00,2,32,2015-12-09,3.32,1,365,32,
1433440,Near Columbia City Light Rail,7703876,Susan,Rainier Valley,Columbia City,47.56491769,-122.2926386,Private room,65.00,2,14,2015-11-03,0.61,1,223,14,
2980762,Private Room and Bath,15204387,Kim,Rainier Valley,Columbia City,47.5472378,-122.2731226,Private room,65.00,2,22,2015-09-01,1.24,1,89,22,
1733747,Relax in best of City Green Living,236709,Mandy,Rainier Valley,North Beacon Hill,47.56335569,-122.2982198,Private room,72.00,1,41,2015-10-21,1.61,2,359,41,
1455269,Private Seattle/Columbia City MIL,7804761,Yvonne,Rainier Valley,Columbia City,47.56791474,-122.2907356,Entire home/apt,115.00,2,88,2015-11-02,3.01,1,78,88,
1457330,Family Home for Urban Travelers,2613169,Annie,Rainier Valley,Columbia City,47.56791074,-122.2933884,Entire home/apt,220.00,2,4,2015-08-31,0.22,1,118,4,
7420488,Cheerful Seattle - Cozy Room,1119024,Marin,Rainier Valley,Columbia City,47.54669958,-122.2780297,Private room,45.00,1,8,2015-12-20,1.55,1,265,8,
8902887,"Bright 1 bed Columbia City, Seattle",2074144,Julie & George,Rainier Valley,Columbia City,47.56856235,-122.2905389,Entire home/apt,90.00,1,6,2016-01-01,2.73,1,268,6,
5175464,Cozy Columbia City Studio Apt,1135188,Samantha,Rainier Valley,Columbia City,47.55778269,-122.2820306,Entire home/apt,90.00,2,16,2015-11-16,1.42,1,354,16,
7411863,Room E Single Bed in the conner,15984289,Julian,Rainier Valley,North Beacon Hill,47.56135887,-122.2939094,Private room,25.00,1,40,2016-01-02,7.74,5,312,40,
2856806,Modern Views,14604736,Nat,Rainier Valley,Columbia City,47.56575408,-122.2904164,Entire home/apt,175.00,1,3,2014-10-12,0.15,1,209,3,
693956,Green built home in Columbia City,3550436,Kerri,Rainier Valley,,47.56252751,-122.2924398,Entire home/apt,150.00,7,1,2012-11-28,0.03,1,16,1,
5682316,Charming Seattle Guesthouse,4610250,Elyse And Earl,Rainier Valley,Columbia City,47.56361066,-122.2890519,Entire home/apt,85.00,1,36,2015-11-28,4.32,1,87,36,
8597800,Relaxing & Spacious Suite,10657225,Joan,Rainier Valley,,47.55487296,-122.277833,Private room,49.00,1,3,2015-12-06,0.97,1,21,3,
4707171,Charming Columbia City Apartment,3381100,Josh,Rainier Valley,Columbia City,47.55742345,-122.2812687,Entire home/apt,110.00,2,53,2015-12-29,4.37,1,312,53,
9138392,Little House in Columbia City,47593725,Kelly,Rainier Valley,Columbia City,47.55278255,-122.2860938,Entire home/apt,59.00,1,0,,,2,45,0,
7417852,Cheerful Seattle - Sunny Room,1119024,Marin,Rainier Valley,Columbia City,47.54847244,-122.278428,Private room,65.00,1,11,2015-11-18,2.26,1,362,11,
9597947,Luxury inthe Heart of Columbia City,9447483,Bo And Shaina,Rainier Valley,,47.55777401,-122.2840519,Private room,70.00,1,0,,,1,365,0,
7262142,Cozy charming 1 bedroom apartment,32134569,Kathleen,Rainier Valley,Columbia City,47.55463415,-122.2746246,Entire home/apt,65.00,2,27,2015-12-27,6.28,1,354,27,
7615170,Columbia City Live-Above Loft,6092148,Christo,Rainier Valley,Columbia City,47.55945175,-122.2836337,Private room,85.00,4,2,2015-12-30,0.71,1,179,2,
609610,A place to stay: studio apartment,3022709,Laura,Rainier Valley,Columbia City,47.56961535,-122.2939553,Entire home/apt,90.00,1,15,2015-09-29,0.36,2,320,15,
8326413,One bedroom in the heart of Seattle,2316284,Leah,Rainier Valley,,47.56183825,-122.2890839,Private room,70.00,1,9,2015-12-20,2.65,1,301,9,
4833820,Stunning craftsman--3 month minimum,2226123,Kim,Rainier Valley,Columbia City,47.5521044,-122.2810286,Entire home/apt,175.00,7,0,,,1,331,0,
7480196,"Spacious, 3BR/1BA Home",750650,Sandy,Rainier Valley,Columbia City,47.561852,-122.2785647,Entire home/apt,199.00,2,7,2015-11-09,1.35,1,111,7,
8774504,Cozy-Mod & Bright - Near Light Rail,31664755,Natalie,Rainier Valley,Columbia City,47.55667315,-122.2823055,Entire home/apt,109.00,1,4,2015-12-30,3.24,1,344,4,
8627921,Dahl House in Columbia City,34946797,Linda,Rainier Valley,Columbia City,47.56085903,-122.2759679,Entire home/apt,70.00,2,13,2015-12-24,4.53,1,353,13,
788146,Columbia City~Large room/Arty house,4154214,Sedora,Rainier Valley,Columbia City,47.55142192,-122.2808747,Private room,58.00,3,24,2014-10-25,0.64,1,365,24,
9217446,Private Room in House on Light Rail,47593725,Kelly,Rainier Valley,Columbia City,47.55195232,-122.2878219,Private room,35.00,1,4,2015-12-18,2.14,2,59,4,
2016613,"Very nice modern house, room for 8",10371342,Rick,Rainier Valley,Columbia City,47.56432648,-122.288292,Entire home/apt,300.00,3,16,2015-12-01,0.65,1,340,16,
2695493,Urban Oasis: Cozy 1BD Apartment,13796401,Barbara & Bill,Rainier Valley,Columbia City,47.5558581,-122.2729211,Entire home/apt,95.00,3,18,2015-11-01,1,1,248,18,
9063355,Star Wars Room,8575503,Diana,Rainier Valley,Columbia City,47.55241212,-122.2741805,Private room,50.00,1,0,,,1,89,0,
7922663,Charming Downtown View  Room #2,41775435,Mehrit,Rainier Valley,Mount Baker,47.58900743,-122.2974334,Private room,49.00,2,1,2015-12-31,1,3,89,1,
9415562,Charming home close to downtown,37052599,Laurel,Rainier Valley,,47.57764192,-122.2891996,Private room,55.00,1,0,,,1,365,0,
9075656,Mt. Baker Private Bedroom and Bath,47332984,Keith,Rainier Valley,Mount Baker,47.5716745,-122.2877208,Private room,49.00,1,10,2016-01-02,4.62,1,355,10,
9710851,"Cozy home near light rail,",50133022,Valentina,Rainier Valley,Mount Baker,47.57498923,-122.2910869,Private room,40.00,1,0,,,1,303,0,
1983713,Peaceful Retreat in the City,10235544,Skip (Aka Scott),Rainier Valley,Leschi,47.59090864,-122.2947777,Entire home/apt,95.00,3,13,2015-12-28,0.63,1,360,13,
7363727,Your own private getaway,11604512,Helen,Rainier Valley,Mount Baker,47.57868658,-122.2915246,Private room,70.00,1,26,2015-12-28,5.23,1,352,26,
10022421,Claremont Vacation Rental,51461746,Kristin,Rainier Valley,Columbia City,47.57376352,-122.2943417,Private room,74.00,1,0,,,1,89,0,
6274351,Craftsman near Lake WA / light-rail,32609589,Michelle,Rainier Valley,Mount Baker,47.5758907,-122.2884778,Private room,90.00,1,7,2015-10-13,0.99,1,364,7,
777159,Spacious 3BR/3BA Craftsman,278781,Derrick,Rainier Valley,Mount Baker,47.57931035,-122.292886,Entire home/apt,150.00,1,19,2015-08-30,0.65,1,0,19,
3922845,Stellar 4 bedroom Seattle Craftsman,1731613,Russ,Rainier Valley,,47.57978356,-122.2917295,Entire home/apt,175.00,3,0,,,1,247,0,
674113,Ethiopian cottage # 2,3401993,Beth,Rainier Valley,Mount Baker,47.56840825,-122.286214,Private room,42.00,1,190,2015-12-01,7.06,3,275,190,
8053128,Room for visiting Medical Students!,30421068,Alan,Rainier Valley,Leschi,47.59074813,-122.2953459,Private room,59.00,1,3,2015-11-22,0.89,3,195,3,
7534300,Mt. Baker Home with Roof Top Views,39472125,Rick,Rainier Valley,Leschi,47.59095882,-122.2945533,Private room,125.00,1,6,2015-08-31,1.15,1,365,6,
1009838,Private room in Seattle,923095,Denise,Rainier Valley,Mount Baker,47.56947326,-122.2801065,Private room,85.00,2,56,2015-09-21,1.8,2,355,56,
9823290,Cozy Seattle Bedroom,50596206,Jeanine,Rainier Valley,Mount Baker,47.58565007,-122.2928865,Private room,80.00,1,1,2015-12-10,1,1,364,1,
5194332,Studio with Lake Washington view,26869259,Teresa,Rainier Valley,Mount Baker,47.5834932,-122.2889715,Entire home/apt,125.00,2,21,2015-11-27,3.56,1,142,21,
841274,Goat Hill House Apartment,4133943,Jill,Rainier Valley,Mount Baker,47.58357241,-122.295901,Entire home/apt,90.00,3,69,2015-12-29,2.04,1,275,69,
8904748,Great home for friends or family,46577793,Katie,Rainier Valley,Mount Baker,47.58491464,-122.2918486,Entire home/apt,125.00,2,3,2015-12-29,3,1,180,3,
8734809,"Bright, Cozy and Spacious 1 Bedroom",10553813,Erin,Rainier Valley,Mount Baker,47.56529861,-122.2847192,Entire home/apt,70.00,2,2,2015-12-12,1.76,1,128,2,
7562331,Modern apt near Lake Washington,1183674,Lisa,Rainier Valley,Mount Baker,47.57410657,-122.2850618,Entire home/apt,95.00,2,0,,,1,329,0,
4461706,Streaming in Seattle,19862778,Thomas,Rainier Valley,Mount Baker,47.56840749,-122.2812188,Entire home/apt,99.00,2,28,2015-11-09,3.78,2,306,28,
3890786,"Sunset Splendor 1C, gorgeous view!",19849450,Sunset,Rainier Valley,Mount Baker,47.58963048,-122.2951661,Entire home/apt,155.00,2,2,2015-01-01,0.14,2,308,2,
8474253,Cozy 1 BR/ 1 BA Apt in Mt. Baker,9813203,Margaret,Rainier Valley,Mount Baker,47.57793514,-122.2940517,Entire home/apt,80.00,2,0,,,2,11,0,
5559063,"Spacious, Light-filled Townhome",58235,Apryl,Rainier Valley,Atlantic,47.58907583,-122.2976585,Entire home/apt,140.00,2,2,2015-06-13,0.24,2,279,2,
4126284,"Private Room, Shared 1.5 bath",4631742,Natalie,Rainier Valley,Mount Baker,47.56649603,-122.2864122,Private room,50.00,1,7,2015-10-11,0.44,2,350,7,
1209447,3 Bedroom Home close to lake,5008607,Timothy,Rainier Valley,Mount Baker,47.56821717,-122.2816732,Entire home/apt,139.00,2,7,2015-08-09,0.24,1,0,7,
4364285,Private Townhome 2 bedroom 1.5 bath,4631742,Natalie,Rainier Valley,Mount Baker,47.56486081,-122.2854456,Entire home/apt,126.00,3,7,2015-12-14,0.52,2,166,7,
6716874,Brand New Daylight Apartment,19862778,Thomas,Rainier Valley,Mount Baker,47.56700879,-122.2811012,Entire home/apt,105.00,2,20,2015-11-28,3.05,2,273,20,
4659824,Sweet Home Mount Baker,2929444,Jennifer,Rainier Valley,Mount Baker,47.57548148,-122.2881587,Entire home/apt,150.00,1,0,,,1,364,0,
3677729,Seattle Bungalow private room,18681876,Margaret,Rainier Valley,,47.58344404,-122.2958677,Private room,80.00,2,21,2015-10-18,1.28,1,335,21,
1097520,Relaxed sophistication in Mt. Baker,6031552,Jeanie,Rainier Valley,Mount Baker,47.56904276,-122.282822,Entire home/apt,92.00,2,90,2015-11-29,2.81,1,362,90,
2898954,Room & Private Bath near Light Rail,8053792,Diane,Rainier Valley,Mount Baker,47.57963608,-122.2934111,Private room,69.00,2,18,2015-12-21,4.22,1,89,18,
826436,Art Deco '33 BnB near Columbia City,3976886,Barbara,Rainier Valley,Mount Baker,47.57549925,-122.2906448,Private room,75.00,2,39,2015-09-26,1.04,2,88,39,
774659,Jake's Place: A Modern Guesthouse,4111150,Jake,Rainier Valley,Mount Baker,47.56597401,-122.2841333,Entire home/apt,105.00,2,40,2016-01-02,1.08,1,240,40,
3849918,"Sunset Splendor 2B,  gorgeous view!",19849450,Sunset,Rainier Valley,Mount Baker,47.58985145,-122.2951315,Entire home/apt,150.00,3,8,2015-09-21,1.16,2,150,8,
7382303,Grapevine Cottage in Mt Baker,23630227,Jon,Rainier Valley,Mount Baker,47.58013016,-122.2856214,Entire home/apt,150.00,2,25,2015-12-27,4.63,1,356,25,
5376433,Fantastic room and great townhouse,26378499,Marshall,Rainier Valley,Mount Baker,47.56567383,-122.2851206,Private room,54.00,1,22,2015-11-14,2.33,1,342,22,
1750681,Ethiopian cottage #3,3401993,Beth,Rainier Valley,Mount Baker,47.56856026,-122.2864287,Private room,52.00,1,80,2015-11-11,4.2,3,231,80,
7229312,Mount Baker Modern - Quiet View Apt,658155,Joe,Rainier Valley,Mount Baker,47.58769401,-122.2944571,Entire home/apt,150.00,4,1,2015-08-17,0.21,1,45,1,
2520890,Passiflora Garden Guest Room,12905845,Amie,Rainier Valley,Mount Baker,47.56576986,-122.2850074,Private room,80.00,2,32,2015-11-17,1.61,1,178,32,
8391954,Cozy Mid Century Modern Home 2Bd,14589190,Kaitlyn,Rainier Valley,,47.59062865,-122.2898235,Entire home/apt,200.00,2,3,2015-11-29,1.8,1,16,3,
797358,Cozy Old House Near City Center,4199445,Liam,Rainier Valley,Mount Baker,47.57124346,-122.2907883,Private room,68.00,2,67,2015-12-15,4.57,1,31,67,
7922013,Beautiful Downtown View  Room #1,41775435,Mehrit,Rainier Valley,Mount Baker,47.58683748,-122.2952623,Private room,49.00,2,1,2016-01-02,1,3,86,1,
7956337,Cozy Red Brick Room,41775435,Mehrit,Rainier Valley,Mount Baker,47.58828683,-122.2959124,Private room,39.00,3,3,2015-12-29,3,3,83,3,
2686659,Mt Baker Apartment,13752921,Traci,Rainier Valley,Mount Baker,47.57377942,-122.2849636,Entire home/apt,95.00,2,46,2015-11-08,2.3,1,349,46,
755613,Gem in Mount Baker Neighborhood,3976886,Barbara,Rainier Valley,Mount Baker,47.57375395,-122.2927199,Private room,89.00,2,46,2015-09-28,1.23,2,88,46,
1758935,Ethiopian cottage #1/Private Bath,3401993,Beth,Rainier Valley,Mount Baker,47.56928923,-122.2855449,Private room,62.00,1,206,2015-12-26,7.6,3,348,206,
8474294,Cozy 2Br/2Bt Apt close to park,9813203,Margaret,Rainier Valley,Mount Baker,47.57952944,-122.2938657,Entire home/apt,81.00,2,1,2015-10-18,0.38,2,8,1,
3904056,Charming Seattle Studio,6453002,Shontina,Seward Park,Seward Park,47.56438561,-122.2690974,Entire home/apt,70.00,3,7,2015-11-09,0.48,1,365,7,
7914021,Cozy Cottage with Lake View,2743047,Noah,Seward Park,Seward Park,47.56028946,-122.2694279,Entire home/apt,110.00,1,4,2015-10-12,1.13,1,365,4,
9364302,3 Bd Updated Home w/ View of Lake,10397663,Dea,Seward Park,Seward Park,47.56232975,-122.2693539,Entire home/apt,200.00,3,0,,,1,0,0,
8196883,Unique Seward Park home,919431,Patty,Seward Park,Seward Park,47.55270539,-122.2625186,Entire home/apt,100.00,3,0,,,1,108,0,
7938153,Modern home near Lake Washington,110120,Melissa,Seward Park,Seward Park,47.55176861,-122.2617767,Private room,63.00,1,5,2015-09-28,1.23,1,365,5,
2763078,Private charming Northwest MIL,4993638,Freddie,Seward Park,Columbia City,47.55920834,-122.2747053,Private room,70.00,1,97,2015-11-14,4.66,1,365,97,
3258213,Kayaks + Large Studio-Style Bedroom,16477349,Donna,Seward Park,Columbia City,47.54462235,-122.2695189,Private room,60.00,2,44,2015-10-08,2.45,2,32,44,
7809455,Private Room in Family Home,12100097,Bryan,Seward Park,Seward Park,47.55084201,-122.2700676,Private room,39.00,1,21,2015-12-20,4.44,2,242,21,
8409949,The Grand Palace Room w/Breakfast,26967583,Dario,Seward Park,Seward Park,47.54436649,-122.2685194,Private room,36.00,1,19,2015-12-22,5.94,21,81,19,
2150760,Seward Park Mother In Law,10977007,Michelle,Seward Park,Columbia City,47.55243655,-122.2706921,Entire home/apt,100.00,2,40,2015-09-28,1.82,1,365,40,
5424448,Beautiful Tudor Home Water View,5976835,Susannah,Seward Park,Columbia City,47.5596013,-122.2721539,Entire home/apt,250.00,1,1,2015-07-20,0.18,1,345,1,
1606171,Seattle's BEST RATE - Seward Park,8556853,Daisy,Seward Park,Seward Park,47.54589892,-122.2637493,Private room,38.00,2,166,2015-12-31,6.04,1,354,166,
136480,Bright Cheery Room in Seattle House,539515,Shari,Seward Park,Seward Park,47.55508435,-122.2645533,Private room,65.00,2,34,2015-10-16,1.12,1,312,34,
